internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
91948990,Raorchestes honnametti,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Raorchestes,honnametti,,,,,"Gururaja, Priti, Roshmi &amp; Aravind, 2016",
91949971,Allobates bacurau,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Allobates,bacurau,,,,,"Simões, 2016",
91950132,Boana diabolica,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Boana,diabolica,,,,,"Fouquet, Martinez, Zeidler, Courtois, Gaucher, Blanc, Lima, Souza, Rodrigues &amp; Kok, 2016","<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;This species was removed from the synonymy of Genus_species by Name (Year).&quot;}"" data-sheets-userformat=""{&quot;2&quot;:14849,&quot;3&quot;:{&quot;1&quot;:0},&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:11}"">This species was removed from the synonymy of&#160;<em>Boana geographic</em>a (as&#160;<em>Hypsiboas geographicus</em>) by&#160;Fouquet&#160;<em>et al.</em> (2016).&#160;Dubois (2017) later moved it to the genus&#160;<em>Boana</em>."
91951216,Minervarya dhaka,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DICROGLOSSIDAE,Minervarya,dhaka,,,,,"(Howlader, Nair &amp; Merilä, 2016)",This species was moved from <em>Fejervarya</em> to<em> Minervarya</em> by Sanchez <em>et al</em>. (2018).
91951423,Psychrophrynella chirihampatu,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Psychrophrynella,chirihampatu,,,,,"Catenazzi &amp; Ttito, 2016",
91951629,Limnonectes longchuanensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DICROGLOSSIDAE,Limnonectes,longchuanensis,,,,,"Suwannapoom, Yuan, Sullivan &amp; McLeod, 2016","This is a split from the broader concept of <em>Limonectes kuhlii </em>(Suwannapoom <em>et al</em>. 2016). DNA evidence suggests that several species may exist under this name in Myanmar, and further taxonomic research is required (McLeod 2010; D. McLeod pers. comm. August 2020)."
79681353,Leptobrachella kecil,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Leptobrachella,kecil,,,,,"(Matsui, Belabut, Ahmad &amp; Yong, 2009)","Chan <em>et al</em>. (2010), suggested that the dubious records of <em>Leptolalax gracilis</em> from Gunung Tahan might actually represent this species."
135905,Ansonia endauensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Ansonia,endauensis,,,,,"Grismer, 2006",
158637,Ansonia jeetsukumarani,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Ansonia,jeetsukumarani,,,,,"Wood, Grismer, Ahmad &amp; Senawi, 2008",Previously confused with <em>Ansonia penangensis</em> (Wood<em>&#160;et al</em>.&#160;2008).
135818,Odorrana monjerai,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Odorrana,monjerai,,,,,"(Matsui &amp; Jaafar, 2006)","Based on genetic analysis, the validity of this species is doubtful and these records are thought to belong to <em>Odorrana hosii</em> (K.O. Chan pers. comm. January 2018). <em>Odorrana hosii</em> displays high levels of morphological variability, and it is possible that this species is a polymorph of it (K.O. Chan pers. comm. October 2018). However, there are no verified tissues of this species to confirm this synonymy so the taxonomic status will remain unconfirmed at this time (K.O. Chan pers. comm. October 2018)."
57871,Metaphrynella pollicaris,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Metaphrynella,pollicaris,,,,,"(Boulenger, 1890)",
136067,Leptobrachella fuliginosa,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Leptobrachella,fuliginosa,,,,,"(Matsui, 2006)",
78903336,Rohanixalus marginis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Rohanixalus,marginis,,,,,"(Chan, Grismer, Anuar, Quah, Grismer, Wood, Muin &amp; Ahmad, 2011)",
191007,Chalcorana megalonesa,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Chalcorana,megalonesa,,,,,"(Inger, Stuart &amp; Iskandar, 2009)",
78934295,Chalcorana parvaccola,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Chalcorana,parvaccola,,,,,"(Inger, Stuart &amp; Iskandar, 2009)",This is a split from the broader concept of <em>Hylarana chalconota</em>.
191009,Chalcorana rufipes,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Chalcorana,rufipes,,,,,"(Inger, Stuart &amp; Iskandar, 2009)",This is a split from the broader concept of&#160;<em>Chalcorana</em> <em>chalconota </em>(as&#160;<em>Hylarana chalconota</em>) by Inger <em>et al</em>. 2009.
47144519,Rhacophorus helenae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Rhacophorus,helenae,,,,,"Rowley, Tran, Hoang &amp; Le 2012",
89187134,Rohanixalus baladika,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Rohanixalus,baladika,,,,,"(Riyanto &amp; Kurniati, 2014)",
89187170,Chirixalus trilaksonoi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Chirixalus,trilaksonoi,,,,,"(Riyanto &amp; Kurniati, 2014)",
89187048,Rohanixalus nauli,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Rohanixalus,nauli,,,,,"(Riyanto &amp; Kurniati, 2014)",
78458778,Chiropterotriton miquihuanus,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Chiropterotriton,miquihuanus,,,,,"Campbell, Streicher, Cox &amp; Brodie, 2014",
78903312,Chiromantis inexpectatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Chiromantis,inexpectatus,,,,,"Matsui, Shimada &amp; Sudin, 2014","This species belongs to the genus <em>Feihyla</em> (Chan, K.O. unpubl. data January 2018)."
78586534,Thorius hankeni,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,hankeni,,,,,"Campbell, Brodie, Flores-Villela &amp; Smith, 2014",
78496612,Eleutherodactylus grunwaldi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus,grunwaldi,,,,,"Reyes-Velasco, Ahumada-Carrillo, Burkhardt &amp; Devitt, 2015",
78497362,Eleutherodactylus wixarika,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus,wixarika,,,,,"Reyes-Velasco, Ahumada-Carrillo, Burkhardt &amp; Devitt, 2015",
54467,Ansonia glandulosa,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Ansonia,glandulosa,,,,,"Iskandar &amp; Mumpuni, 2004",
58580,Sumaterana crassiovis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Sumaterana,crassiovis,,,,,"(Boulenger, 1920)",This species is provisionally included in the genus <em>Chalcorana</em> by Oliver <em>et al</em>. 2015 but its taxonomy needs to be confirmed because its life history strategy is closer to <em>Amolops&#160;</em>(D. Iskandar pers. comm. May 2017).
54788,Duttaphrynus valhallae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Duttaphrynus,valhallae,,,,,"(Meade-Waldo, 1909)",In 2009 Van Bocxlaer<em> et al</em>. suggested to transfer this species from genus <em>Bufo</em> to genus <em>Duttaphrynus</em>.
57723,Glyphoglossus brooksii,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Glyphoglossus,brooksii,,,,,"(Boulenger, 1904)","When the first assessment for this species was published (in 2004) it was under the generic name <em>Calluella</em>. <em>Calluella</em> Stoliczka, 1872 is now recognised as a junior synonym of <em>Glyphoglossus</em> Guenther, 1869 ""1868"" (Peloso <em>et al</em>. 2015), hence the transfer of this species to the genus <em>Gylyphoglossus</em>."
57724,Glyphoglossus flavus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Glyphoglossus,flavus,,,,,"(Kiew, 1984)",
57726,Glyphoglossus smithi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Glyphoglossus,smithi,,,,,"(Barbour &amp; Noble, 1916)",
57727,Glyphoglossus volzi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Glyphoglossus,volzi,,,,,"(van Kampen, 1905)","When the first assessment for this species was published (in 2004) it was under the generic name <em>Calluella</em>. <em>Calluella</em> Stoliczka, 1872 is now recognised as a junior synonym of <em>Glyphoglossus</em> Gunther, 1869 ""1868"" (Peloso <em>et al</em>. 2016), hence the transfer of this species to the genus <em>Glyphoglossus</em>."
58304,Wijayarana modiglianii,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Wijayarana,modiglianii,,,,,"(Doria, Salvidio &amp; Tavan, 1999)",
56088,Alexteroon jynx,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Alexteroon,jynx,,,,,"Amiet, 2000",
58693,Hylarana persimilis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Hylarana,persimilis,,,,,"(van Kampen, 1923)","This species is provisionally assigned to the genus <em>Hylarana</em>, but further analyses are needed to solve its taxonomy (Oliver <em>et al</em>. 2015).&#160;The identity of the known specimens has been questioned and is probably a synonym of&#160;<em>Humerana miopus</em>&#160;(D. Iskandar pers. comm. May 2017)."
59611,Ichthyophis bernisi,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,bernisi,,,,,"Salvador, 1975",
58194,Amnirana asperrima,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amnirana,asperrima,,,,,"(Perret, 1977)",
59612,Ichthyophis biangularis,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,biangularis,,,,,"Taylor, 1965",The taxonomic status of this species is unclear.
59613,Ichthyophis billitonensis,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,billitonensis,,,,,"Taylor, 1965",
58199,Amnirana longipes,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amnirana,longipes,,,,,"(Perret, 1960)","J.-L. Amiet (pers. comm.) considers this to be a high-altitude savanna form of <em>Hylarana albolbris</em>, since there is a gradual transition between the two forms, and there are no call differences."
56090,Arlequinus krebsi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Arlequinus,krebsi,,,,,"(Mertens, 1938)",
59615,Ichthyophis dulitensis,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,dulitensis,,,,,"Taylor, 1960",The taxonomic status of this species is unclear.
59616,Ichthyophis elongatus,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,elongatus,,,,,"Taylor, 1965",The taxonomic status of this species is unclear.
59622,Ichthyophis javanicus,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,javanicus,,,,,"Taylor, 1960",
54416,Astylosternus diadematus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Astylosternus,diadematus,,,,,"Werner, 1898",It is possible that animals resembling this species on Mount Manenguba and at Buea on Mount Cameroon belong to as yet undescribed forms (Amiet 1977).
54417,Astylosternus fallax,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Astylosternus,fallax,,,,,"Amiet, 1978",
54418,Astylosternus laurenti,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Astylosternus,laurenti,,,,,"Amiet, 1978",
54420,Astylosternus nganhanus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Astylosternus,nganhanus,,,,,"Amiet, 1978",
54422,Astylosternus perreti,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Astylosternus,perreti,,,,,"Amiet, 1978",
54424,Astylosternus rheophilus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Astylosternus,rheophilus,,,,,"Amiet, 1978",
54425,Astylosternus schioetzi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Astylosternus,schioetzi,,,,,"Amiet, 1978",
89186727,Cardioglossa inornata,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Cardioglossa,inornata,,,,,"Laurent, 1952",This is a split from the broader concept of <em>Cardioglossa nigromaculata</em> (elevated from subspecies level) (Hirschfeld <em>et al</em>. 2015).
59605,Ichthyophis paucidentulus,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,paucidentulus,,,,,"Taylor, 1960",It is possible that some museum specimens currently assigned to other species might actually belong to this species (D. Iskandar pers. comm.).
59629,Ichthyophis paucisulcus,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,paucisulcus,,,,,"Taylor, 1960",The taxonomic status of this species is unclear. It is not clear that all specimens attributed to this name actually belong to the same species.
61745,Cardioglossa alsco,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Cardioglossa,alsco,,,,,"Herrmann, Herrmann, Schmitz &amp; Böhme, 2004",Records of <em>Cardioglossa pulchra</em> from Tchabal Mbabo (Amiet 1972) now refer to this species (Herrmann <em>et al.</em> 2004).
54409,Cardioglossa schioetzi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Cardioglossa,schioetzi,,,,,"Amiet, 1981",
56367,Cycloramphus duseni,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CYCLORAMPHIDAE,Cycloramphus,duseni,,,,,"(Andersson, 1914)",<p><br/></p>
56370,Cycloramphus granulosus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CYCLORAMPHIDAE,Cycloramphus,granulosus,,,,,"Lutz, 1929",
56380,Cycloramphus stejnegeri,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CYCLORAMPHIDAE,Cycloramphus,stejnegeri,,,,,"(Noble, 1924)",
58254,Conraua robusta,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CONRAUIDAE,Conraua,robusta,,,,,"Nieden, 1908",
59635,Ichthyophis sumatranus,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,sumatranus,,,,,"Taylor, 1960",The taxonomic status of this species is unclear. It is possible that some museum specimens currently assigned to other species might actually belong to this species (D. Iskandar pers. comm.).
5263,Conraua goliath,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CONRAUIDAE,Conraua,goliath,,,,,"(Boulenger, 1906)",
56156,Hyperolius leleupi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,leleupi,,,,,"Laurent, 1951",
57834,Kalophrynus bunguranus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Kalophrynus,bunguranus,,,,,"(Günther, 1895)",
56868,Haddadus plicifer,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Haddadus,plicifer,,,,,"(Boulenger, 1888)",
57095,Hylodes mertensi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLODIDAE,Hylodes,mertensi,,,,,"(Bokermann, 1956)",
57545,Leptobrachella natunae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Leptobrachella,natunae,,,,,"(Günther, 1895)",
58343,Limnonectes kenepaiensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DICROGLOSSIDAE,Limnonectes,kenepaiensis,,,,,"(Inger, 1966)",
56612,Ischnocnema gehrti,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BRACHYCEPHALIDAE,Ischnocnema,gehrti,,,,,"(Miranda-Ribeiro, 1926)",This species was removed from the synonymy of <em>Ischnocnema bolbodactyla</em> by Pombal and Cruz (1999).
89113671,Odontobatrachus arndti,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ODONTOBATRACHIDAE,Odontobatrachus,arndti,,,,,"Barej, Schmitz, Penner, Doumbia, Sandberger-Loua, Emmrich, Adeba, &amp; Rödel, 2015",This is a split from the broader concept of <em>Odontobatrachus natator </em>(Barej <em>et al</em>. 2010).
55722,Litoria everetti,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PELODRYADIDAE,Litoria,everetti,,,,,"(Boulenger, 1897)",
89251013,Phrynobatrachus mayokoensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,mayokoensis,,,,,"Rödel, Burger, Zassi-Boulou, Emmrich, Penner, &amp; Barej, 2015",
74724410,Phrynobatrachus brongersmai,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,brongersmai,,,,,"Parker, 1936",The taxonomic status of this species is unresolved and is likely to represent several species  (M.-O. Rödel pers. comm. July 2016).
58372,Meristogenys macrophthalmus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Meristogenys,macrophthalmus,,,,,"(Matsui, 1986)","The taxonomic status of this species is uncertain, and further taxonomic work is required (I. Das pers. comm. March 2018)."
61761,Werneria iboundji,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Werneria,iboundji,,,,,"Rödel, Schmitz, Pauwels &amp; Böhme, 2004",
54894,Werneria mertensiana,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Werneria,mertensiana,,,,,"Amiet, 1976",
54895,Werneria preussi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Werneria,preussi,,,,,"(Matschie, 1893)","Studies are needed to determine whether or not specimens from Cameroon and Togo belong to the same species (M.-O. Rödel pers. comm.). It is currently unclear whether there are any <span style=""font-style: italic;"">Werneria</span> species in Togo, but it has been suggested that if there is one, it could be either <span style=""font-style: italic;"">W. preussi </span>or alternatively a different, distinct species, <span style=""font-style: italic;"">Werneria africanus</span>, which would be an endemic species to Togo (see Segniagbeto <span style=""font-style: italic;"">et al.</span> 2007)."
54896,Werneria tandyi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Werneria,tandyi,,,,,"(Amiet, 1972)",
54426,Leptodactylodon albiventris,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Leptodactylodon,albiventris,,,,,"(Boulenger, 1905)","Following Amiet and Dowsett-Lemaire (2000), <em>Leptodactylodon bueanus</em> is here considered a separate species from <em>L. albiventris</em> (as opposed to a subspecies of <em>L. albiventris</em> following Amiet (1987)). Rödel and Pauwels (2003) provisionally assigned records of <em>L. albiventris</em> from Equatorial Guinea (De la Riva 1994) to <em>L. stevarti</em>."
54434,Leptodactylodon ornatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Leptodactylodon,ornatus,,,,,"Amiet, 1971",
58409,Occidozyga floresiana,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DICROGLOSSIDAE,Occidozyga,floresiana,,,,,"Mertens, 1927",
57929,Oreophryne rookmaakeri,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Oreophryne,rookmaakeri,,,,,"Mertens, 1927",
57936,Oreophryne zimmeri,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Oreophryne,zimmeri,,,,,"Ahl, 1933","Iskandar (pers. comm.) has examined the type specimen, and considers that this species does not belong to the genus <i>Oreophryne</i>."
58832,Philautus cornutus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Philautus,cornutus,,,,,"(Boulenger, 1920)",
54436,Leptodactylodon perreti,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Leptodactylodon,perreti,,,,,"Amiet, 1971",
54437,Leptodactylodon polyacanthus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Leptodactylodon,polyacanthus,,,,,"Amiet, 1971",
54438,Leptodactylodon stevarti,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Leptodactylodon,stevarti,,,,,"Rödel &amp; Pauwels, 2003",We follow Rödel and Pauwels (2003) in provisionally assigning records of <i>Leptodactylodon albiventris</i> from Equatorial Guinea (De la Riva 1994) to this newly described species.
54439,Leptodactylodon ventrimarmoratus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Leptodactylodon,ventrimarmoratus,,,,,"(Boulenger, 1904)",
54440,Leptodactylodon wildi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Leptodactylodon,wildi,,,,,"Amiet &amp; Dowsett-Lemaire, 2000",
58587,Pulchrana debussyi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pulchrana,debussyi,,,,,"(van Kampen, 1910)","The holotype of this species has been lost. From the description, it appears that it might be a synonym of<em>&#160;Sylvirana nigrovittata</em>&#160;(D. Iskandar pers. comm.)."
58978,Rhacophorus barisani,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Rhacophorus,barisani,,,,,"Harvey, Pemberton and Smith, 2002",
56324,Atelognathus praebasalticus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BATRACHYLIDAE,Atelognathus,praebasalticus,,,,,"(Cei &amp; Roig, 1968)","The <i>Atelognathus praebasalticus</i> complex needs to be re-examined taxonomically. There are four known subspecies, some of which may constitute new species. Some of these subspecies may be extinct."
175544,Xenopus itombwensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PIPIDAE,Xenopus,itombwensis,,,,,"Evans, Carter, Tobias, Kelley, Hanner &amp; Tinsley, 2008","This species is considered to be the sister taxon of <span style=""font-style: italic;"">Xenopus wittei </span>(Evans <span style=""font-style: italic;"">et al.</span> 2008).<span style=""font-style: italic;""><br/></span>"
58084,Petropedetes perreti,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PETROPEDETIDAE,Petropedetes,perreti,,,,,"Amiet, 1973",
58082,Petropedetes palmipes,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PETROPEDETIDAE,Petropedetes,palmipes,,,,,"Boulenger, 1906",
89256663,Xenopus calcaratus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PIPIDAE,Xenopus,calcaratus,,,,,"Peters, 1875",<em>Xenopus calcaratus</em> has been revalidated and removed from synonymy of <em>X. tropicalis</em> (Evans <em>et al</em>. 2015).
89256998,Xenopus eysoole,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PIPIDAE,Xenopus,eysoole,,,,,"Evans, Carter, Greenbaum, Gvoždík, Kelley, McLaughlin, Pauwels, Portik, Stanley, Tinsley, Tobias, &amp; Blackburn, 2015",
89257043,Xenopus kobeli,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PIPIDAE,Xenopus,kobeli,,,,,"Evans, Carter, Greenbaum, Gvoždík, Kelley, McLaughlin, Pauwels, Portik, Stanley, Tinsley, Tobias, &amp; Blackburn, 2015",
89257028,Xenopus fischbergi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PIPIDAE,Xenopus,fischbergi,,,,,"Evans, Carter, Greenbaum, Gvoždík, Kelley, McLaughlin, Pauwels, Portik, Stanley, Tinsley, Tobias, &amp; Blackburn, 2015",This is a split from the broader concept of <em>H. muelleri</em> (Evans <em>et al</em>. 2015).
89257078,Xenopus mellotropicalis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PIPIDAE,Xenopus,mellotropicalis,,,,,"Evans, Carter, Greenbaum, Gvoždík, Kelley, McLaughlin, Pauwels, Portik, Stanley, Tinsley, Tobias, &amp; Blackburn, 2015",
58991,Rhacophorus edentulus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Rhacophorus,edentulus,,,,,"Mueller, 1894","According to the original description, this species closely resembles and is sympatric with&#160;<em>Rhacophorus monticola</em>."
54630,Sclerophrys djohongensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Sclerophrys,djohongensis,,,,,"(Hulselmans, 1977)","<em>Amietophrynus</em>&#160;has been synonymised with&#160;<em>Sclerophrys</em>, and as a result all species that were previously in the former genus are now known under&#160;<em>Sclerophrys</em>&#160;(Ohler and Dubois 2016).<br/><br/>The taxonomic status of this species is uncertain. It was described as a subspecies of <em>Amietophrynus funereus</em> (Hulselmans 1977), and was considered a distinct species by Joger (1982) and Böhme and Schneider (1987). J.-L. Amiet (pers. comm.) considers that it is a junior synonym of <em>Amietophrynus villiersi</em>, an opinion not shared by U. Joger (pers. comm.). Channing and Rödel (2019), regarded this nominal taxon, likely a synonym of&#160;<em>Sclerophrys villiersi</em>,&#160;as too insufficiently known to treat adequately in their field guide."
59004,Rhacophorus modestus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Rhacophorus,modestus,,,,,"Boulenger, 1920","Individuals of this species have diverse color variations, and therefore many researchers identify this frog as different species; however molecular analyses show they all belong to a single species (E. Smith pers. comm.)."
59013,Rhacophorus poecilonotus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Rhacophorus,poecilonotus,,,,,"Boulenger, 1920",
61842,Megophrys parallela,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Megophrys,parallela,,,,,"(Inger and Iskandar, 2005)",
56184,Hyperolius polystictus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,polystictus,,,,,"Laurent, 1943",
135759,Staurois parvus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Staurois,parvus,,,,,"Inger &amp; Haile, 1959",We follow Matsui <i>et al</i>. (2007) in removing this species from the synonymy of <i>S. tuberilinguis</i>.
56216,Hyperolius tuberculatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,tuberculatus,,,,,"(Mocquard, 1897)","While Amiet (2012) considers <em>Hyperolius dintelmanni</em> as a  synonym of this species which is followed by Frost (2016), we are  following Rayna Bell and Stefan Lötters (pers. comm. November  2016) that it should be maintained as a separate species pending further  taxonomic study."
56131,Hyperolius endjami,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,endjami,,,,,"Amiet, 1980",
